Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,multiple_deliveries,Festival,City,Time_taken (min),distance
22.0,4.8,Cloudy,Jam,0,2.0,0.0,Metropolitian,46,19.88701283582688
21.0,4.5,Stormy,High,1,0.0,0.0,Urban,28,1.5523457381463397
23.0,4.6,Windy,Jam,1,1.0,0.0,Metropolitian,19,4.4691938252042425
35.0,4.6,Stormy,Low,2,1.0,0.0,Metropolitian,24,3.040570257157668
26.0,4.8,Stormy,Jam,2,1.0,0.0,Urban,26,9.326561838121483
34.0,5.0,Sandstorms,Low,1,1.0,0.0,Metropolitian,15,19.471257579516955
37.0,4.2,Stormy,High,0,1.0,0.0,Metropolitian,42,2.984498091313309
26.0,4.9,Cloudy,Medium,1,1.0,0.0,Metropolitian,39,12.161009703058534
22.0,4.7,Cloudy,Medium,2,1.0,0.0,Metropolitian,35,10.756990051436132
31.0,4.7,Cloudy,Low,2,1.0,0.0,Metropolitian,30,13.970632221184006
37.0,4.7,Stormy,Jam,0,1.0,0.0,Urban,39,7.448412467877649
30.0,4.9,Windy,Medium,1,1.0,0.0,Metropolitian,34,6.21800119018663
33.0,4.1,Stormy,Jam,2,1.0,0.0,Metropolitian,33,9.22058182647967
29.0,4.5,Cloudy,Medium,0,1.0,0.0,Metropolitian,30,10.8682628201097
37.0,5.0,Windy,Jam,2,0.0,0.0,Metropolitian,33,7.601876617115989
20.0,4.6,Sandstorms,Medium,2,1.0,0.0,Urban,27,13.98951205355768
20.0,4.8,Windy,Jam,1,1.0,0.0,Urban,15,12.116946920849994
35.0,3.5,Stormy,Medium,2,1.0,0.0,Urban,37,16.90205180024393
39.0,4.9,Sunny,Medium,2,0.0,0.0,Metropolitian,20,7.661250453808297
20.0,4.6,Sunny,High,1,1.0,0.0,Urban,16,1.552293346166142
39.0,4.7,Cloudy,Low,1,0.0,0.0,Metropolitian,16,7.54626481457244
26.0,4.7,Fog,Medium,2,1.0,0.0,Urban,12,6.118711846689728
38.0,4.9,Stormy,Jam,2,1.0,0.0,Urban,27,4.59670198232987
35.0,5.0,Cloudy,Low,1,0.0,0.0,Metropolitian,17,1.532022774064172
23.0,4.8,Stormy,High,0,1.0,0.0,Metropolitian,34,3.121206743986265
36.0,4.8,Stormy,Low,1,1.0,0.0,Urban,16,10.563519849475314
35.0,4.3,Windy,Jam,1,0.0,0.0,Metropolitian,32,20.206226468830582
31.0,4.3,Cloudy,Jam,1,2.0,0.0,Metropolitian,48,20.20724042537554
25.0,4.6,Sandstorms,Medium,0,1.0,0.0,Metropolitian,25,16.72146713385881
38.0,4.0,Stormy,Medium,1,1.0,0.0,Metropolitian,32,8.988054588843244
33.0,4.4,Stormy,Medium,0,1.0,0.0,Metropolitian,34,10.683845828892329
34.0,4.7,Sunny,Low,2,1.0,0.0,Urban,28,12.257021346006622
29.0,4.7,Sandstorms,Jam,0,1.0,0.0,Metropolitian,17,9.326603239772547
23.0,4.5,Fog,Medium,2,0.0,0.0,Metropolitian,10,4.537571350180709
24.0,5.0,Cloudy,Low,0,0.0,0.0,Metropolitian,23,7.573429885020108
36.0,4.8,Sandstorms,Medium,0,1.0,0.0,Metropolitian,34,13.63144919848171
39.0,4.2,Sandstorms,Low,0,0.0,0.0,Metropolitian,20,7.683177078354373
36.0,4.8,Sunny,Jam,1,1.0,0.0,Urban,20,19.362530001074912
26.0,4.5,Fog,Medium,2,1.0,0.0,Metropolitian,28,16.787830384094683
20.0,4.4,Fog,Medium,2,1.0,0.0,Metropolitian,37,12.075147204184724
21.0,4.7,Fog,Low,2,0.0,0.0,Metropolitian,22,10.602582382472562
30.0,4.5,Fog,Low,1,1.0,0.0,Metropolitian,33,20.83115412650988
38.0,4.5,Cloudy,Low,2,0.0,0.0,Urban,15,4.674174529063472
36.0,4.9,Cloudy,Low,0,1.0,0.0,Metropolitian,37,20.207049940573643
21.0,4.9,Sandstorms,Low,1,1.0,0.0,Metropolitian,19,1.5125654463644045
36.0,5.0,Fog,Jam,1,0.0,1.0,Metropolitian,45,20.182685858169084
39.0,4.7,Stormy,Jam,0,3.0,0.0,Metropolitian,45,16.15143830673408
29.0,4.5,Sandstorms,Medium,0,1.0,0.0,Metropolitian,23,19.659851482292066
32.0,4.7,Sunny,Jam,2,0.0,0.0,Metropolitian,22,7.5628176900723
25.0,4.6,Sandstorms,Medium,0,0.0,0.0,Metropolitian,29,10.642292301678436
30.0,5.0,Sandstorms,Jam,2,0.0,0.0,Metropolitian,25,7.631532086428994
22.0,4.9,Fog,Low,0,1.0,0.0,Urban,17,3.040666798077057
34.0,4.7,Fog,Medium,0,1.0,0.0,Metropolitian,26,7.6831914051315
35.0,4.6,Windy,Medium,0,0.0,0.0,Metropolitian,43,14.0219570899938
24.0,4.2,Fog,Jam,2,1.0,0.0,Metropolitian,37,19.76009151967568
33.0,4.6,Cloudy,Jam,2,1.0,0.0,Metropolitian,30,9.19301447226696
35.0,5.0,Cloudy,Low,2,1.0,0.0,Metropolitian,17,3.105049191152739
24.0,4.6,Stormy,High,2,1.0,0.0,Metropolitian,24,6.0497653967074685
30.0,4.6,Stormy,Low,0,0.0,0.0,Urban,29,11.917649947586655
21.0,4.6,Sunny,High,2,1.0,0.0,Metropolitian,10,6.050084991996258
29.0,4.6,Fog,Medium,0,,0.0,Metropolitian,38,13.830084721845328
21.0,4.5,Stormy,Jam,2,1.0,0.0,Urban,25,19.362530001074912
25.0,4.7,Sandstorms,Low,1,1.0,0.0,Metropolitian,16,16.852834881460105
36.0,4.7,Sunny,Low,0,1.0,0.0,Metropolitian,29,17.098804215242584
20.0,4.9,Sandstorms,Low,2,0.0,0.0,Urban,16,7.79094413843958
28.0,4.9,Fog,Jam,0,1.0,0.0,Urban,24,4.65734737800111
32.0,4.7,Sandstorms,Jam,2,1.0,0.0,Metropolitian,29,12.23475004893086
25.0,4.9,Sunny,Jam,1,1.0,0.0,Metropolitian,15,12.435689047425509
31.0,4.0,Windy,Jam,2,1.0,0.0,Metropolitian,33,9.314419797615273
34.0,4.8,Windy,Low,0,0.0,0.0,Metropolitian,22,12.108722441981682
22.0,4.5,Windy,Low,1,0.0,0.0,Metropolitian,15,17.076596635444833
31.0,4.9,Fog,Jam,0,0.0,0.0,Metropolitian,54,17.074786485938343
20.0,4.7,Stormy,Medium,2,1.0,0.0,Metropolitian,28,6.217860689144307
26.0,4.8,Cloudy,Jam,1,1.0,0.0,Metropolitian,30,20.85094842431187
27.0,5.0,Sunny,Jam,1,1.0,0.0,Urban,18,4.663439017652667
39.0,5.0,Sunny,Medium,0,0.0,0.0,Metropolitian,23,4.587356404161672
25.0,5.0,Stormy,Jam,2,1.0,0.0,,20,20.506920853845727
21.0,4.8,Sunny,Low,2,1.0,0.0,Urban,28,20.18269322461139
27.0,4.6,Cloudy,Medium,1,1.0,0.0,Metropolitian,19,6.081091813811516
23.0,4.7,Sandstorms,Low,1,0.0,0.0,Metropolitian,18,13.63122853449607
20.0,4.8,Fog,Jam,1,1.0,0.0,Metropolitian,32,10.709003371535417
23.0,4.8,Stormy,Low,1,0.0,0.0,,16,7.600990561376193
28.0,4.5,Sandstorms,Low,1,0.0,0.0,Urban,10,9.348433430020537
24.0,4.7,Windy,Jam,2,1.0,0.0,Urban,11,9.348448896833318
32.0,3.7,Sunny,Jam,2,1.0,0.0,Metropolitian,34,13.830329612968956
32.0,4.8,Cloudy,Jam,0,0.0,0.0,Metropolitian,28,4.560975023660999
27.0,4.8,Fog,Low,2,0.0,0.0,Metropolitian,15,1.5525569843004512
38.0,4.7,Windy,Medium,1,0.0,0.0,Urban,24,13.58037387628088
36.0,4.9,Fog,Low,1,1.0,0.0,Urban,15,1.498137931847881
26.0,4.9,Sunny,High,1,0.0,0.0,Urban,17,1.5526496306637072
21.0,5.0,Fog,Medium,1,0.0,0.0,Metropolitian,13,4.66331041671685
22.0,4.7,Windy,Jam,2,0.0,0.0,Metropolitian,23,16.388478196037884
33.0,4.9,Cloudy,Jam,0,1.0,0.0,Metropolitian,45,13.681416111912892
36.0,4.0,Sandstorms,Jam,0,0.0,0.0,Metropolitian,39,12.421242442902573
20.0,4.6,Sunny,Medium,2,0.0,0.0,Metropolitian,18,13.63090323633241
38.0,4.7,Sunny,Jam,1,0.0,0.0,Metropolitian,17,9.177805335295874
20.0,5.0,Sunny,Jam,1,1.0,0.0,Metropolitian,16,19.76188040923094
29.0,4.8,Cloudy,Low,0,1.0,0.0,Metropolitian,23,13.58753588335564
24.0,4.8,Cloudy,Medium,2,0.0,0.0,Urban,14,6.081142187746012
26.0,4.8,Stormy,Low,2,0.0,,Metropolitian,11,1.5203682291094078
38.0,4.7,Sandstorms,Low,1,1.0,0.0,Urban,20,10.602507301514994
32.0,4.9,Sandstorms,Low,0,1.0,0.0,Urban,22,19.6610981702992
28.0,4.2,Windy,Low,0,1.0,0.0,Metropolitian,20,4.590769055748737
27.0,4.7,Sunny,Low,1,1.0,0.0,Metropolitian,20,7.601870282547478
37.0,5.0,Fog,Low,0,1.0,0.0,Metropolitian,39,19.663125922534896
29.0,4.7,Sandstorms,Jam,0,1.0,0.0,Metropolitian,24,7.56206997216248
31.0,4.2,Sandstorms,Jam,0,2.0,0.0,Metropolitian,39,9.326602961232512
33.0,4.1,Windy,Low,0,1.0,0.0,Metropolitian,21,7.772253320446165
37.0,4.5,Sandstorms,Jam,2,1.0,0.0,Metropolitian,31,10.641436955070953
32.0,4.8,Sandstorms,Jam,1,1.0,0.0,Urban,26,10.64192551943122
34.0,5.0,Sandstorms,Low,0,1.0,0.0,Metropolitian,27,12.25659774869038
33.0,4.9,Windy,Jam,0,2.0,0.0,Metropolitian,41,7.772241951547949
38.0,4.6,Windy,Medium,2,1.0,0.0,Urban,25,16.151082472320265
29.0,4.5,Fog,Low,2,0.0,0.0,Metropolitian,18,3.109059104393369
31.0,4.7,Cloudy,Low,1,1.0,0.0,Metropolitian,18,1.520431947999248
39.0,4.9,Stormy,Low,1,0.0,0.0,Metropolitian,20,9.313300003113902
31.0,4.5,Cloudy,Low,0,1.0,0.0,Metropolitian,27,1.4687537191562712
38.0,3.5,Windy,Jam,2,0.0,0.0,,32,10.705622903496977
36.0,4.6,Windy,Jam,0,1.0,0.0,Metropolitian,54,17.09752492719776
33.0,4.2,Sandstorms,Medium,2,1.0,1.0,Metropolitian,39,17.074904532035713
37.0,4.6,Windy,Jam,2,0.0,0.0,Metropolitian,31,9.15771032959411
26.0,4.8,Fog,Jam,2,1.0,0.0,Metropolitian,35,19.395149836983705
26.0,4.6,Fog,Low,2,0.0,0.0,Metropolitian,14,3.025149285677504
20.0,4.8,Sandstorms,Jam,1,1.0,0.0,Urban,18,4.65713301884333
25.0,4.8,Sunny,Low,1,0.0,0.0,Metropolitian,19,3.058968615637044
36.0,4.0,Stormy,High,2,2.0,0.0,Metropolitian,34,1.5263928791727877
24.0,4.5,Sunny,Jam,1,0.0,0.0,Urban,10,11.916679298853882
20.0,4.7,Sunny,Medium,1,0.0,0.0,Metropolitian,14,20.18126391655723
25.0,4.6,Cloudy,High,2,1.0,0.0,Metropolitian,28,1.513448240349314
30.0,4.3,Windy,Medium,1,2.0,0.0,Metropolitian,37,13.970007989574006
31.0,4.9,Sunny,Jam,2,0.0,0.0,Metropolitian,17,4.537513326842717
38.0,4.9,Sunny,Low,1,0.0,0.0,,13,3.0646598407974865
30.0,5.0,Sunny,Jam,0,1.0,0.0,Urban,21,4.544208221887867
28.0,3.6,Sunny,Jam,0,1.0,0.0,Metropolitian,53,4.469223038792308
27.0,4.6,Cloudy,Medium,2,0.0,0.0,Metropolitian,15,9.054602228168925
26.0,4.5,Stormy,Medium,2,0.0,0.0,Metropolitian,25,16.384324359677578
35.0,4.5,Sandstorms,Low,2,0.0,0.0,Metropolitian,21,4.527915278149081
22.0,4.8,Sunny,Low,2,0.0,0.0,Urban,16,4.469162258883671
31.0,4.0,Cloudy,Jam,2,1.0,0.0,Metropolitian,48,19.66102221350665
29.0,4.1,Cloudy,Medium,2,1.0,0.0,Metropolitian,32,13.762197002525635
21.0,4.8,Fog,Medium,1,1.0,0.0,Metropolitian,25,11.916990180554908
29.0,4.8,Windy,Low,2,1.0,0.0,Metropolitian,14,13.215310129029213
32.0,4.9,Stormy,Low,2,1.0,0.0,Urban,27,7.66031691183285
30.0,4.7,Sandstorms,Low,1,1.0,0.0,Metropolitian,27,16.384574278446483
25.0,4.5,Windy,Jam,0,0.0,0.0,Metropolitian,30,4.527973054243058
26.0,5.0,Sandstorms,High,0,1.0,0.0,Metropolitian,26,3.0406653633176117
29.0,4.6,Stormy,Low,0,1.0,0.0,Metropolitian,19,13.970122998261996
28.0,5.0,Windy,Low,1,1.0,0.0,Urban,12,9.177484636525245
36.0,4.7,Sunny,Medium,2,0.0,0.0,,17,7.660898979387872
29.0,4.8,Cloudy,Low,2,1.0,0.0,Metropolitian,19,7.790401360105752
24.0,5.0,Cloudy,Low,2,1.0,0.0,Metropolitian,27,12.1610162189127
21.0,4.8,Sandstorms,High,2,1.0,0.0,Metropolitian,17,1.4897806686912982
30.0,5.0,Stormy,High,2,1.0,0.0,Urban,25,3.1054853062814938
39.0,4.6,Fog,Low,1,1.0,0.0,Metropolitian,28,16.635770753608572
30.0,4.7,Windy,Medium,0,0.0,0.0,Metropolitian,44,10.641042055468692
23.0,4.6,Sandstorms,Medium,2,0.0,0.0,Metropolitian,21,6.037118440222451
31.0,4.3,Stormy,Jam,0,0.0,0.0,Metropolitian,46,19.661310204458477
32.0,4.0,Stormy,Jam,2,1.0,0.0,Urban,31,7.325279665908346
27.0,4.3,Sandstorms,Low,0,1.0,0.0,Metropolitian,23,4.5282465767387095
25.0,4.4,Windy,Low,0,0.0,0.0,Metropolitian,24,3.064404727369966
35.0,4.6,Fog,Low,1,1.0,0.0,Metropolitian,16,1.554619810773694
25.0,4.5,Stormy,Jam,0,1.0,0.0,Metropolitian,24,7.772618958964861
28.0,4.8,Cloudy,Low,2,0.0,0.0,Metropolitian,26,17.09875410817548
21.0,5.0,Fog,Low,0,1.0,0.0,Metropolitian,20,9.192703790075944
39.0,5.0,Stormy,Low,2,0.0,0.0,Metropolitian,25,12.072385194581402
35.0,4.8,Windy,Medium,1,1.0,0.0,Metropolitian,30,20.18348136584519
35.0,4.9,Cloudy,Medium,0,1.0,0.0,Metropolitian,40,10.41719205141947
32.0,3.7,Sandstorms,Jam,1,1.0,0.0,Metropolitian,37,16.72143013885536
24.0,5.0,Cloudy,Medium,1,1.0,0.0,Metropolitian,10,8.929198704119369
38.0,4.2,Stormy,Jam,2,1.0,0.0,Metropolitian,36,19.615926964388624
20.0,4.8,Cloudy,Low,1,1.0,0.0,Metropolitian,20,19.76218981785925
34.0,4.8,Sandstorms,Low,0,1.0,0.0,Metropolitian,23,10.564409665969963
22.0,4.8,Stormy,High,1,1.0,0.0,Metropolitian,15,6.050461888076144
22.0,4.7,Sunny,Medium,2,0.0,0.0,Urban,12,10.923404218135415
31.0,4.6,Sunny,Jam,2,0.0,0.0,Metropolitian,16,7.573429885020108
28.0,4.8,Cloudy,Low,2,0.0,0.0,Urban,13,9.348356419300424
36.0,4.4,Fog,Medium,2,1.0,0.0,Metropolitian,41,13.583078662317009
28.0,4.2,Windy,Jam,0,1.0,0.0,Urban,35,9.315069177421892
38.0,4.8,Sunny,Medium,1,1.0,0.0,Metropolitian,19,20.18125982649362
39.0,4.6,Fog,Medium,2,0.0,0.0,Metropolitian,17,4.560903158461033
25.0,5.0,Stormy,High,0,0.0,0.0,Metropolitian,34,3.0585514953413155
33.0,4.7,Stormy,Jam,1,1.0,0.0,,27,10.72504264384306
26.0,4.7,Fog,Jam,1,1.0,1.0,Metropolitian,41,16.85270156392274
29.0,4.9,Cloudy,Low,1,0.0,0.0,,19,4.53754359959467
28.0,4.9,Stormy,Medium,2,0.0,0.0,Metropolitian,25,9.17624749258827
27.0,4.7,Sunny,Medium,1,0.0,0.0,Urban,17,13.766116995711348
31.0,4.4,Stormy,Jam,1,1.0,0.0,Metropolitian,34,4.596951629499115
31.0,5.0,Cloudy,Jam,2,0.0,0.0,Metropolitian,28,4.540575857362341
21.0,4.7,Stormy,High,1,0.0,0.0,Metropolitian,14,3.0600204990367312
24.0,4.9,Sunny,Low,2,0.0,0.0,Metropolitian,17,4.656811824870756
29.0,4.4,Cloudy,Jam,1,2.0,0.0,,34,10.60245939514964
38.0,4.8,Windy,Jam,0,2.0,0.0,Metropolitian,39,7.441053171025902
21.0,4.5,Fog,Low,0,1.0,0.0,Metropolitian,19,3.040554821797033
22.0,4.8,Cloudy,Medium,1,1.0,0.0,Urban,27,14.0219570899938
27.0,4.6,Cloudy,High,2,1.0,0.0,Metropolitian,23,1.5368334425195926
33.0,4.5,Fog,Medium,2,0.0,0.0,Metropolitian,19,9.055476933500598
31.0,4.7,Stormy,Low,2,0.0,0.0,Metropolitian,29,4.537989684962583
35.0,4.6,Windy,Low,2,1.0,0.0,Urban,23,1.560671234748265
30.0,4.5,Stormy,Medium,2,1.0,0.0,Metropolitian,29,16.72146713385881
21.0,4.8,Sunny,High,1,0.0,0.0,Metropolitian,16,6.242624846136083
36.0,3.6,Windy,Medium,2,1.0,0.0,Metropolitian,39,12.162009006258286
36.0,4.9,Stormy,Medium,1,,0.0,Metropolitian,25,7.562317945109334
28.0,4.6,Sandstorms,Jam,0,1.0,0.0,Metropolitian,25,19.688553005364493
30.0,4.3,Windy,High,0,2.0,0.0,Urban,47,3.024996343510784
21.0,4.1,Stormy,Jam,0,2.0,0.0,Metropolitian,35,20.8534264919692
37.0,4.8,Windy,Jam,2,1.0,0.0,Metropolitian,27,13.185609350843649
26.0,4.9,Stormy,Low,2,0.0,0.0,Metropolitian,10,12.236322809891128
25.0,4.5,Stormy,Medium,2,1.0,0.0,Metropolitian,23,19.879870677373702
30.0,4.5,Windy,Low,2,0.0,0.0,Metropolitian,21,19.839659093708985
39.0,4.9,Fog,Jam,2,1.0,1.0,Metropolitian,47,16.902993744245755
32.0,4.9,Cloudy,Medium,0,3.0,0.0,Metropolitian,49,10.906414500350794
38.0,4.9,Fog,Jam,0,0.0,0.0,Metropolitian,44,12.162009006258286
36.0,4.9,Fog,Low,2,0.0,0.0,Urban,18,1.5093844931452696
36.0,4.6,Sunny,High,1,1.0,0.0,Metropolitian,21,6.0815918838319005
23.0,4.6,Fog,Low,2,1.0,0.0,Urban,18,3.108902629159348
21.0,4.5,Cloudy,Low,1,1.0,0.0,Urban,13,7.601681384871196
39.0,4.8,Sandstorms,Low,2,1.0,0.0,Metropolitian,22,13.970007989574006
36.0,4.3,Windy,Low,0,1.0,0.0,Metropolitian,21,1.5526929456613003
28.0,4.7,Fog,Low,2,1.0,0.0,Metropolitian,20,16.476590576083705
33.0,5.0,Windy,Jam,1,1.0,0.0,Metropolitian,28,10.416889336224845
32.0,4.6,Windy,Jam,2,1.0,0.0,Metropolitian,27,16.903050893204163
24.0,4.4,Cloudy,Medium,1,0.0,0.0,Metropolitian,32,10.56459693415822
38.0,4.7,Windy,Medium,2,0.0,0.0,Urban,22,20.18263448829367
38.0,4.8,Cloudy,Medium,0,1.0,0.0,Metropolitian,29,7.658776111980611
27.0,5.0,Windy,High,1,1.0,0.0,Metropolitian,13,6.04002385691787
35.0,4.7,Sunny,Low,1,0.0,0.0,Metropolitian,12,3.1161407812915187
26.0,4.3,Windy,Low,0,1.0,0.0,Urban,24,1.5320260227341909
38.0,4.4,Cloudy,Jam,2,1.0,0.0,Urban,41,19.76237198367898
28.0,4.7,Windy,Medium,0,2.0,0.0,Metropolitian,38,12.293569688294705
27.0,4.7,Windy,Jam,2,1.0,0.0,Metropolitian,20,19.760907746586085
37.0,4.0,Cloudy,Jam,1,3.0,0.0,Metropolitian,47,16.720582121841456
23.0,4.8,Sunny,Low,1,0.0,0.0,Urban,23,1.4652223678913632
26.0,4.7,Cloudy,Jam,0,1.0,0.0,Metropolitian,43,20.85155740266056
23.0,4.0,Cloudy,Jam,1,2.0,0.0,Metropolitian,42,13.788747286078188
21.0,4.8,Cloudy,Medium,0,1.0,0.0,Metropolitian,36,19.617581275547632
33.0,4.5,Cloudy,Jam,0,1.0,0.0,Metropolitian,28,9.348128423503155
29.0,4.8,Cloudy,Low,2,1.0,0.0,Metropolitian,24,11.74800430051281
20.0,4.5,Stormy,Low,2,1.0,0.0,Metropolitian,17,19.68834031167857
31.0,4.8,Sunny,Low,0,1.0,0.0,Metropolitian,23,4.527915278149081
20.0,4.9,Stormy,Low,2,1.0,0.0,Metropolitian,14,7.546670729116101
23.0,4.6,Stormy,Medium,1,1.0,0.0,Metropolitian,19,19.663125922534896
39.0,4.8,Sunny,Jam,2,1.0,0.0,Metropolitian,20,7.448627554424398
26.0,4.7,Sandstorms,Low,2,1.0,0.0,Metropolitian,14,10.866202682035912
23.0,5.0,Fog,Medium,1,1.0,0.0,Metropolitian,16,9.192881349038217
32.0,4.9,Sandstorms,Jam,1,1.0,0.0,Urban,27,11.916705005077658
24.0,4.1,Windy,Medium,0,1.0,0.0,Metropolitian,39,11.919595217848318
32.0,4.5,Sunny,Jam,2,1.0,0.0,Urban,16,16.85270156392274
37.0,4.6,Fog,Medium,2,3.0,0.0,Metropolitian,42,19.3626986679347
39.0,4.4,Windy,High,2,1.0,0.0,Metropolitian,33,6.23280716086554
28.0,4.5,Cloudy,Low,1,1.0,0.0,Metropolitian,25,20.17826723909956
39.0,4.1,Stormy,Jam,1,1.0,0.0,Metropolitian,36,16.11502964726321
36.0,4.9,Cloudy,Jam,0,0.0,0.0,Metropolitian,54,10.75710880025813
35.0,4.7,Windy,Jam,2,1.0,0.0,Metropolitian,26,4.610120317988261
38.0,4.6,Sunny,Low,2,1.0,0.0,Metropolitian,23,17.138105845700238
32.0,4.7,Cloudy,High,0,1.0,0.0,Metropolitian,31,6.218134914911527
36.0,4.0,Sandstorms,Low,0,0.0,0.0,Urban,31,3.029559739500528
26.0,5.0,Fog,Low,2,0.0,0.0,Metropolitian,29,17.16592025387135
37.0,4.3,Stormy,Low,0,1.0,0.0,Metropolitian,25,3.0597099613184358
38.0,4.6,Sandstorms,Jam,0,3.0,1.0,Metropolitian,54,19.760743726313585
23.0,4.7,Sunny,Low,0,0.0,0.0,Metropolitian,18,7.5735237341835395
27.0,5.0,Stormy,Medium,1,1.0,0.0,Urban,20,5.959357904254251
25.0,4.7,Sandstorms,Low,1,0.0,0.0,Urban,15,7.325299567377126
38.0,4.9,Cloudy,High,1,1.0,0.0,Urban,25,6.175636261016932
35.0,5.0,Cloudy,High,0,1.0,0.0,Metropolitian,26,3.105049191152739
21.0,4.6,Windy,Medium,0,0.0,0.0,Metropolitian,28,10.880905305082544
25.0,4.8,Windy,Jam,0,1.0,0.0,Urban,25,13.42853114145306
26.0,4.5,Fog,High,0,1.0,0.0,Metropolitian,26,6.242624846136083
31.0,4.9,Sandstorms,High,2,1.0,0.0,Metropolitian,33,1.4923329756047932
24.0,4.8,Stormy,Jam,0,1.0,0.0,Metropolitian,32,13.760880474936114
39.0,4.6,Cloudy,Medium,2,0.0,0.0,Urban,17,5.958808071070684
26.0,5.0,Sandstorms,High,1,1.0,0.0,Metropolitian,22,6.03744523636816
28.0,4.8,Stormy,Medium,0,0.0,0.0,Metropolitian,22,5.9592931098219735
33.0,4.3,Fog,Medium,1,1.0,0.0,Metropolitian,35,16.851875921653388
37.0,4.9,Stormy,Low,2,0.0,0.0,Metropolitian,17,12.233735310134827
28.0,4.8,Sunny,Jam,0,1.0,0.0,Urban,26,12.464066309794568
38.0,4.8,Cloudy,Low,0,0.0,0.0,Metropolitian,24,7.682703792667339
35.0,4.6,Sunny,Low,0,0.0,0.0,Metropolitian,25,3.0184094452114865
29.0,4.6,Cloudy,Low,1,1.0,0.0,Metropolitian,26,12.209411273075192
32.0,4.8,Sunny,Low,2,1.0,0.0,Metropolitian,29,13.63122853449607
38.0,4.6,Stormy,Medium,2,1.0,0.0,Metropolitian,30,6.232189890723436
23.0,4.6,Sandstorms,Low,1,0.0,0.0,Metropolitian,18,1.5323511358881128
28.0,4.8,Sunny,Medium,0,0.0,0.0,Urban,18,13.969535082204027
31.0,4.8,Sandstorms,Low,1,1.0,0.0,Urban,20,3.0644638558352577
27.0,4.6,Stormy,Jam,2,1.0,0.0,Urban,12,7.790336733567704
29.0,4.5,Stormy,Jam,1,0.0,0.0,Metropolitian,27,10.757554773158072
26.0,4.9,Sunny,Medium,1,0.0,0.0,Urban,14,13.583440059634135
25.0,4.5,Windy,Jam,0,1.0,0.0,Metropolitian,26,13.681416111912892
32.0,4.9,Stormy,Medium,0,0.0,0.0,Urban,30,6.037544630194255
39.0,4.4,Sandstorms,Jam,0,1.0,0.0,Metropolitian,54,12.234822044206023
24.0,4.8,Windy,High,0,1.0,0.0,Urban,22,6.232321450753526
38.0,4.8,Cloudy,Low,1,0.0,0.0,,15,1.544886121987152
24.0,4.8,Stormy,Low,1,1.0,0.0,Urban,17,20.069492072746247
29.0,5.0,Windy,Jam,2,1.0,0.0,Metropolitian,18,7.450185408246092
35.0,4.7,Fog,Medium,1,1.0,0.0,Urban,18,7.790525266841046
32.0,5.0,Sunny,Low,2,0.0,0.0,Urban,10,1.5125686168842198
36.0,4.6,Cloudy,Jam,2,1.0,0.0,Urban,37,7.448412467877649
35.0,4.7,Fog,High,0,1.0,0.0,Metropolitian,34,6.232180611484166
39.0,4.5,Cloudy,High,0,1.0,0.0,Metropolitian,28,3.0735639629147333
23.0,4.8,Sunny,Low,0,1.0,0.0,Metropolitian,29,10.723989806656368
37.0,4.6,Sandstorms,Low,2,1.0,0.0,Urban,19,19.362541804304527
26.0,4.9,Stormy,Jam,0,0.0,0.0,Metropolitian,30,10.905993510336607
28.0,4.8,Fog,Low,2,0.0,0.0,Metropolitian,13,7.60136893811491
24.0,4.4,Cloudy,Medium,1,0.0,0.0,Urban,39,16.635518179509837
35.0,4.3,Sandstorms,Jam,1,1.0,0.0,Metropolitian,34,4.657651549280329
27.0,4.5,Cloudy,Medium,1,1.0,0.0,Urban,12,6.120938502923837
38.0,5.0,Cloudy,Jam,1,0.0,0.0,Metropolitian,36,17.164824725882017
34.0,4.1,Fog,Jam,2,2.0,0.0,Metropolitian,35,19.88336063154585
23.0,4.7,Windy,Low,2,0.0,0.0,Urban,11,9.177805335295874
23.0,4.6,Sunny,Medium,2,1.0,0.0,Metropolitian,12,6.14663364596065
26.0,4.7,Sandstorms,Medium,2,1.0,0.0,Metropolitian,29,10.72504264384306
39.0,4.7,Fog,Jam,0,1.0,0.0,Metropolitian,42,16.851371030914212
35.0,4.6,Cloudy,Medium,0,2.0,1.0,Metropolitian,48,12.463941144204773
33.0,4.9,Fog,Jam,2,1.0,0.0,Metropolitian,40,13.612451541411556
26.0,4.1,Cloudy,Medium,2,0.0,0.0,Metropolitian,31,17.138022132927368
35.0,4.8,Sandstorms,Medium,2,1.0,0.0,Metropolitian,26,6.037118440222451
25.0,4.8,Windy,Medium,1,1.0,0.0,Metropolitian,17,17.097972349714006
34.0,5.0,Fog,Jam,1,1.0,0.0,Metropolitian,39,16.83090555193196
29.0,4.8,Windy,Jam,0,1.0,0.0,Metropolitian,31,20.85155740266056
39.0,4.7,Windy,High,1,1.0,0.0,Metropolitian,30,1.5126653201046325
34.0,4.8,Fog,Jam,1,1.0,0.0,Metropolitian,42,20.86362506156607
32.0,4.8,Stormy,Jam,1,1.0,0.0,Metropolitian,25,7.683740930982763
20.0,4.9,Sunny,Jam,1,1.0,0.0,Urban,13,4.589265860691712
27.0,4.8,Cloudy,Low,0,1.0,0.0,Metropolitian,24,1.49229018357954
34.0,4.2,Cloudy,Medium,0,1.0,0.0,Urban,31,8.93778311563518
